# parallax             parallax_error   phot_g_mean_mag   phot_g_mean_mag_error   phot_bp_mean_mag   phot_bp_mean_mag_error   phot_rp_mean_mag   phot_rp_mean_mag_error  
  8.064714251080783    0.10375451       17.26991          0.0029971786251249103   19.181076          0.04337488858307724      15.984422          0.006105649006282865    
  7.863533327239622    0.061543357      16.492777         0.002964913133166212    18.247663          0.01399889722277944      15.231114          0.0037106481522707654   
  6.665716491360589    0.08596472       16.949703         0.002974478551675564    18.746758          0.02319427174092167      15.667684          0.0041664609794382565   
  6.912601370661833    0.088208415      16.798506         0.0029288986611520447   18.573454          0.02144005420763105      15.529936          0.003832700636774012    
  7.344856422396257    0.22825226       18.540195         0.0033753173669125594   20.786379          0.11707182169302346      17.131638          0.00839090616178215     
  7.274832361141681    0.18554531       18.448273         0.003157999948299624    20.46842           0.07572764087350477      17.042345          0.010020787404982825    
  7.827978800511403    0.1503759        17.91893          0.003132234298595231    20.113638          0.06954376182221357      16.574253          0.005977210257590343    
  6.999974316040319    0.09694087       16.882849         0.0030376414146136388   18.903868          0.03294749330321141      15.530801          0.004391178613858478    
  7.460595639590168    0.019523792      13.755472         0.003006350697134921    14.696286          0.005345262714522555     12.791234          0.003944927051485596    
  7.001214847990423    0.10387235       17.240238         0.003548055621185451    19.177626          0.0329399759371793       15.921906          0.00801877381694662     
  8.003915402502194    0.059278246      16.131588         0.0029901793359197373   17.79364           0.013556989576046266     14.88261           0.0034120074804641536   
  7.715037547657039    0.18492985       18.38838          0.003273379726809239    20.39342           0.0844223456481205       16.992922          0.008506412811641977    
  7.044820199675307    0.07226962       16.86807          0.0029223608953338185   18.781132          0.024081192411359337     15.560354          0.004046011297776528    
  7.953648507920386    0.049116112      15.540366         0.002998158671103541    17.028694          0.009314921484828945     14.348566          0.003731561195884166    
  6.978239021906169    0.14696652       17.918812         0.0030640735253270957   20.024887          0.07127589742249027      16.592676          0.006560986406471215    
  7.006824219644681    0.23396358       18.82035          0.00415928455048309     20.85785           0.12754992766157014      17.44709           0.015060598616716072    
  7.75716693476485     0.07290693       16.612682         0.002961807552150379    18.399897          0.02143784781311052      15.3376255         0.0046639478898198306   
  7.435143270986129    0.020606905      13.973773         0.0029122785840353504   14.969579          0.004497760381226498     12.978091          0.0034761317735950647   
  7.681697327301263    0.30088544       18.985168         0.0038070118458538036   21.22548           0.11062299093391702      17.567862          0.015286482349921133    
  7.312472679577789    0.019746302      11.657691         0.003180120816802766    12.156913          0.006439606926878967     10.985731          0.0048737165140131464   
  8.29081962283454     0.076006964      16.850912         0.0029855117178836303   18.658173          0.021096996987917654     15.585256          0.00417073074992462     
  7.519127412921546    0.23098686       18.701077         0.0034658689750084407   20.824198          0.07676789539549         17.247227          0.008480641018005242    
  8.14863153528414     0.017213294      10.8812           0.002972072602704205    11.284502          0.004417267465402669     10.312317          0.0037318369891674655   
  7.545966627408137    0.050574854      15.828851         0.0030759353367081498   17.406937          0.019405943757168295     14.609021          0.00463062925198118     
  7.871350299247628    0.25000328       18.693808         0.003526588355379977    21.14411           0.13484439031763132      17.256752          0.011928208307866981    
  7.336126720514977    0.02416319       11.235501         0.002929571554906988    11.664006          0.0038951041856700058    10.640917          0.003376455619762345    
  7.108004178999308    0.044831354      15.6706915        0.002864511197547995    17.164236          0.009532726006321983     14.445028          0.00353428914556082     
  7.008578938308257    0.01912116       11.490974         0.0028137134227798105   11.962999          0.002867342382379198     10.858039          0.0028187117055236575   
  7.7338647880270175   0.116306484      17.599648         0.0029895866447201417   19.599949          0.05789561124641371      16.28206           0.005496871330879118    
  7.050928928167679    0.08929637       17.056017         0.0030382513014958214   18.851414          0.05715095547655959      15.759974          0.004489681562797022    
  7.206987481677237    0.07161286       16.671072         0.003047125316301676    18.460726          0.0228319375436823       15.392765          0.00527708743015856     
  7.282259996149298    0.019416872      9.525888          0.0028047137450337555   9.839075           0.0028196791590099717    9.037824           0.0028077386579216683   
  7.092230790408538    0.045546386      15.780696         0.0028505352664904746   17.254316          0.007676668805317023     14.5944            0.0031037638813235335   
  7.859879359576648    0.07905031       16.97782          0.0028864763746087306   18.762753          0.02438761679608003      15.697713          0.0036074847680939346   
  8.090748338686778    0.34328732       19.236792         0.003702285359869998    21.488186          0.12701339028115075      17.757654          0.012207399141446355    
  6.83443986026159     0.022454275      14.319201         0.0031025830668079905   15.376484          0.005998693647244883     13.299592          0.004544647897553312    
  7.740637366254784    0.40759596       19.250887         0.004563671153784804    21.510977          0.17224503897713742      17.804941          0.018832627738098223    
  6.748246564058824    0.091991715      17.4204           0.0030436608012639377   19.315962          0.03379812658191867      16.121504          0.005357677486632497    
  7.218516929270328    0.082055576      17.043106         0.002975692578556468    18.948141          0.03326947088442615      15.750369          0.005113780101788875    
  7.430986194789563    0.042873062      15.45358          0.0030773241452409553   16.929869          0.007533179577396942     14.259051          0.004491344721835855    
  6.855480925324777    0.080561504      17.047014         0.003051357966302101    18.806553          0.025070039328156775     15.772173          0.006800870008085516    
  6.971480338793958    0.04854271       16.213099         0.003013161271377096    17.842764          0.01038159486076952      14.978201          0.0039667427991315765   
  6.659725300304907    0.07898875       17.001446         0.0030084653820672924   18.88575           0.0215764782320726       15.705547          0.0049113583651830975   
  8.046491947781293    0.08769568       17.263535         0.0030375905314957105   19.390522          0.056375727369074285     15.912833          0.0041443363013662065   
  7.285566950670416    0.13655199       17.581938         0.003130737126299975    19.602215          0.0643802301905489       16.25463           0.00779432002256985     
  7.401322942096517    0.034953292      15.266522         0.002869410118781288    16.607735          0.006580045567191834     14.125302          0.003325469672942787    
  7.422215701590819    0.022585288      14.358019         0.0028494599217503695   15.443427          0.0036404676267186437    13.325564          0.0030338374890709337   
  7.2922429808358755   0.024515567      11.730169         0.0032961772423987746   12.249611          0.006639728182823093     11.03897           0.005415062000849711    
  7.364247553292616    0.022099156      8.301424          0.0028238251812604484   8.425534           0.002934712516940962     8.056978           0.0028407720533522567   
  7.23941620088313     0.03129381       9.52466           0.0028062815348090867   9.781733           0.0028229064807316125    9.102612           0.0028167407116581494   
  7.443343423871985    0.0931404        16.939152         0.003033448673800553    18.816092          0.023246282495732507     15.652843          0.004287836897021534    
  7.309821489243173    0.01884424       9.013485          0.0028054087479720607   9.2411585          0.0028164968369856803    8.625974           0.0028098868513462515   
  7.746078028052952    0.056976605      16.260448         0.00309899672337428     17.91959           0.01648483734287693      15.00533           0.003970419912038832    
  7.246003957202509    0.017314317      9.434445          0.002803747910669942    9.706347           0.0028213452342150747    8.994207           0.0028075191809120536   
  7.5531174702120305   0.12226855       17.51472          0.002945855400229532    19.417814          0.04705697914883067      16.193716          0.004363371556905767    
  7.164820193342342    0.017011344      13.447046         0.0032936043460381234   14.2666445         0.007447242717299989     12.555357          0.005133718475952428    
  7.650775254822233    0.052186627      16.17624          0.0029273467481645025   17.998787          0.011796906844469063     14.887779          0.003142631111292906    
  6.7108922932891      0.052620303      15.463224         0.002940537945715927    16.857904          0.00843327823217389      14.301279          0.003632769580693912    
  7.738455575708935    0.17720535       18.4318           0.003241102200295504    20.532038          0.11327607680691067      17.03312           0.012744347545119472    
  7.458432291780379    0.086012274      16.526533         0.003179049859607719    18.253506          0.021550005706914045     15.259408          0.005821737282780774    
  7.530544181332642    0.04237989       15.76675          0.0029284128236756373   17.291077          0.011727966626272257     14.562909          0.003485259393942208    
  7.160615933777657    0.039763857      15.520327         0.002998715717700547    17.041536          0.00754680315895448      14.321079          0.0036957529819419627   
  7.44152801463991     0.063671574      16.777615         0.002948376788694925    18.584688          0.01933349533113952      15.498139          0.003902822968433975    
  7.4917930357404465   0.10981481       17.431618         0.0030437832951898287   19.526354          0.034969199034731974     16.095354          0.00444716442391546     
  7.396599891504868    0.016272841      12.829326         0.003138037308613323    13.534286          0.006051229116022806     12.004468          0.004594199315370061    
  7.061650618302846    0.042845894      15.875267         0.003335096414677743    17.44845           0.009906686864649855     14.660801          0.0050569242693321425   
  7.454719787942149    0.031357095      8.356558          0.0028188649343483117   8.508566           0.0028484404535224998    8.071387           0.0028421887831590435   
  6.563119463881604    0.095092945      17.14268          0.0031073639759282116   19.160433          0.030341866819731535     15.827923          0.005273800172794927    
  7.32609101226264     0.05274904       16.037605         0.002998672432387298    17.859928          0.015846874005685307     14.751467          0.004203009653540537    
  7.773348548881009    0.093191974      16.982033         0.0029692213345678697   19.00937           0.02969084578768976      15.656887          0.0038802113752589304   
  6.885176994812599    0.12817694       17.700287         0.00318394081622336     19.765             0.05933961701632433      16.365238          0.008372456500269299    
  7.140164284709472    0.08816251       17.184761         0.0029275575099708424   18.993847          0.03287047761779003      15.886567          0.00433175054100993     
  7.485000062011078    0.06885667       16.760855         0.0029386890450724995   18.542149          0.018776321641357688     15.477258          0.004713285024030095    
  7.2715919760616465   0.20192382       18.422298         0.0033535318780731544   20.46339           0.13772016934891718      17.015406          0.009013127508873873    
  7.365650912464818    0.1063152        17.376736         0.0032031095830787003   19.306112          0.032023677467876065     16.073645          0.0043326458816540505   
  7.570511532362098    0.11671855       17.481783         0.002989686411641951    19.241093          0.06018718452331751      16.183466          0.005221224134513661    
  8.286999884215996    0.014610864      12.515738         0.003062741000515034    13.189443          0.00565371046286473      11.706357          0.005082895845571363    
  7.651702794399829    0.025881091      14.5667095        0.0031644043625311097   15.778492          0.007125304509951672     13.470258          0.004478428340055953    
  7.33271113773573     0.021578562      11.310213         0.002895659571334595    11.751647          0.003465535275045633     10.709587          0.003156042879699591    
  8.312872678294857    0.097146906      16.708427         0.0031631839368272243   18.597202          0.01993146194344074      15.381301          0.00393800468419001     
  7.4420275178851645   0.11077429       17.576826         0.003004694538408656    19.634825          0.04565768371961229      16.255455          0.00438256635262345     
  7.293432572419531    0.01490857       13.100869         0.002896348381260831    13.850247          0.004558174925571906     12.250756          0.003409540658743688    
  7.730450865699229    0.03911404       15.532084         0.0028731186094027752   17.030619          0.00696444522458877      14.3320675         0.0032652525897550137   
  7.420786200411975    0.066168286      16.564484         0.003043175022138317    18.348476          0.01492353192184302      15.2921915         0.0039303682569769354   
  7.339353946453763    0.038846474      15.395707         0.002891162251910364    16.808872          0.008732700810458086     14.223             0.0036104170312519176   
  7.907977523120273    0.071462154      16.878279         0.0032488255265288794   18.68642           0.046445003973628565     15.578696          0.004936876587325421    
  8.162583877288277    0.08482743       16.799301         0.0032346019943352306   18.62598           0.0237627853696635       15.519711          0.005343962945698752    
  7.137677265702494    0.066206895      16.585747         0.0034815224160968036   18.35791           0.02229641350676983      15.306788          0.006517918010913588    
  7.351477392023253    0.052089404      15.975678         0.0029964403860215424   17.525719          0.008090926055091114     14.756134          0.003449484853382391    
  7.9065653876327495   0.054756448      16.227058         0.0029859859098530276   17.926008          0.008657027794068453     14.971893          0.0039355050672732145   
  7.324592059063448    0.023348197      8.633078          0.002825496978719632    8.814224           0.002986746857776615     8.302285           0.0028902526395586836   
  7.515898557915286    0.05119948       16.171669         0.003060511191471075    17.833359          0.014862256753401111     14.916925          0.004330676443671684    
  6.977480091655439    0.17176752       18.158997         0.0032312558671521263   20.425034          0.08641635102277213      16.81365           0.009481098665884282    
  7.593239732644184    0.038974557      15.459801         0.0029140805094533388   16.896822          0.007275334748453572     14.279595          0.0033405900689902194   
  7.478133274099747    0.08032191       16.432625         0.0029680390304426354   18.15886           0.009127172376321978     15.141909          0.0032727984954577538   
  7.311513112665016    0.10168726       17.077164         0.0031016093778906614   19.02259           0.035185082096996126     15.740949          0.004721083646739375    
  7.274217633056106    0.07254123       16.899532         0.0029050227329884175   18.701546          0.02710035334284876      15.610303          0.003984124470607869    
  7.5490941562573015   0.03580963       15.409541         0.0028518109214691187   16.849098          0.008572318348083073     14.224479          0.003048909856846417    
  7.337022096802651    0.029982504      7.648581          0.0028290032934678985   7.7089043          0.002872697074880954     7.5061903          0.0028859194906169154   
  7.484052999092938    0.16025919       18.076988         0.003792540482962141    20.241133          0.07110485887068725      16.7227            0.0108106855718257      
  7.360596113610154    0.05323919       15.564647         0.002965811789828887    17.046179          0.008446463010471061     14.37185           0.0035788948692433925   
  6.865076901566834    0.099301405      17.307737         0.0029670386988119375   19.188805          0.03327729888962733      16.02317           0.004779365989562635    
  7.886466684738685    0.03711296       14.856225         0.0029152490839384243   16.162073          0.004563789056575734     13.723164          0.003432671280686184    
  7.282151258469367    0.05306098       16.071117         0.002997868401290091    17.700754          0.010074821925692819     14.832083          0.003919784181337156    
  7.39121408595741     0.019582776      14.110739         0.003054773046479417    15.143591          0.0062221544177417125    13.089289          0.00503019981206132     
  7.156593213590406    0.10382315       17.003773         0.002957573130161108    19.004307          0.030616962313470643     15.666292          0.0037589162056062284   
  7.3552931632241805   0.034577947      15.41097          0.002926497900703285    16.859787          0.006737168278902433     14.228603          0.003304301462308594    
  8.117417323793795    0.08207245       17.106327         0.003034775511759581    18.973682          0.025117208709329403     15.818094          0.004156978752971009    
  6.69801332118288     0.0668921        16.782677         0.002932595533362545    18.485563          0.017311155568387342     15.52881           0.004036098167657031    
  7.333804587650971    0.016009878      12.194483         0.0028335802105385814   12.753522          0.0031634023319882442    11.491251          0.002953838621514703    
  7.273865469453809    0.17499055       18.279741         0.003150961735559101    20.309072          0.07947903066423527      16.929232          0.008093241926137187    
  7.589501273110353    0.025133824      14.841508         0.0031650182453218764   16.148449          0.00971387324730974      13.706804          0.005364720392508199    
  7.484240264221193    0.014865068      12.713165         0.0030006724754467837   13.387769          0.005022657101360513     11.922517          0.0035416468608800294   
  7.661183575372759    0.10211455       17.138874         0.003021006971453223    19.031832          0.025855446151485037     15.843201          0.005408090223622942    
  7.326865311897123    0.11028499       17.595358         0.0029740756941547537   19.512072          0.036918383507382455     16.273886          0.00597680309659859     
  7.784782543947762    0.18410757       18.340422         0.003227372196621741    20.523376          0.1259139705523864       16.957226          0.007676066487748766    
  7.410325385253006    0.10991494       17.171106         0.003012555784639791    19.03689           0.024820176534207355     15.835271          0.004922103555665423    
  7.4050316715605184   0.060840942      16.473394         0.002940362036388241    18.18702           0.013314608065733341     15.216422          0.003931599324113126    
  7.505853364929359    0.22855906       18.372377         0.0035900905021823567   20.486925          0.17935593498200456      16.984026          0.013403218162306779    
  7.859820054121889    0.17870578       18.137424         0.003304362022767634    20.269684          0.0805957105355166       16.767166          0.008548088280510234    
  6.835496796483537    0.04964973       16.040298         0.0031360413894731634   17.638668          0.011954208637653783     14.815405          0.0042843165570812915   
  7.842320091834718    0.016344896      13.523306         0.003065642314641194    14.414308          0.006251222834663994     12.58623           0.0036198039503511975   
  7.728498800241649    0.072154924      16.219612         0.0029165667488446965   17.903921          0.01979592435275185      14.962777          0.0031975991158483246   
  7.864910535896297    0.17772087       18.019203         0.0031350455550146145   20.191437          0.08346441029057793      16.599543          0.00620313681025354     
  7.3122275822989975   0.063898586      16.478794         0.003211461200412225    18.200987          0.01609922953921293      15.218929          0.0046380176497456856   
  7.7480712178475075   0.029144812      7.728319          0.002824455502602612    7.80467            0.0029029920929416085    7.562601           0.0028356725611659948   
  7.30186058491228     0.21297401       18.754845         0.0038144921377858713   20.974667          0.11937701370859481      17.343483          0.01091625025451625     
  7.589614071222587    0.2664006        18.56016          0.0038462734261454886   20.782875          0.10675578772084975      17.123377          0.011327310050972414    
  7.99832033666889     0.114481844      17.405403         0.0030204901797781913   19.445452          0.04703863765734982      16.02439           0.005059169235736651    
  7.487212114131658    0.015005789      12.259071         0.003161504198538647    12.838505          0.005973945150532055     11.5363655         0.0046040544591139905   
  7.234548479116474    0.18541937       18.731823         0.0037796015854792138   20.768375          0.09485929764594127      17.319443          0.013055943849059863    
  7.250917408676775    0.015259131      13.494305         0.003120006965223315    14.329623          0.005817712633027105     12.594611          0.004420153323852378    
  6.93362204519199     0.09373433       16.90566          0.003045189629115185    18.72578           0.020903228885782426     15.620247          0.00462041017697693     
  7.436217258402496    0.015804969      12.420944         0.0033724189931741803   13.031142          0.007757317657991123     11.669099          0.007164399256806654    
  7.693350581828351    0.016745262      12.29592          0.002962344204429431    12.8916            0.004480627399383494     11.55974           0.0037600367040694174   
  6.556004707577402    0.018677402      11.106003         0.002812818352836153    11.520938          0.0028531495557334325    10.527861          0.002823181963215661    
  7.174693891962564    0.02219552       14.006242         0.0030085583547750675   14.995607          0.005197121698308111     13.01508           0.004119877021520493    
  8.455519888101604    0.09849453       17.367844         0.003203818803679       19.428354          0.038344320853315475     16.04027           0.0057520786866660295   
  7.487762389712789    0.09014466       17.190685         0.002995325918131739    19.097763          0.034256446282523105     15.879832          0.0043124863049170264   
  7.477131647479549    0.07620309       16.437164         0.0030395751966540217   18.175772          0.018094599120706274     15.1690035         0.004143544640668244    
  7.019555905798031    0.041585986      7.197622          0.0028256561301951495   7.197748           0.0028541984565569056    7.1638513          0.002850117246020942    
  7.786119609386528    0.062630914      16.548655         0.002990500341909175    18.458565          0.021387664377334373     15.239743          0.0037811737122410128   
  7.7564569906051215   0.065798804      16.605007         0.0029423171299861285   18.351845          0.016006430751213878     15.339501          0.0036094204873097957   
  7.549210863325092    0.18860981       17.855639         0.0032024951270045203   19.816528          0.06746207855056396      16.521221          0.006172125222819279    
  7.602595875652743    0.016600179      12.35714          0.003215107169900443    12.962699          0.006097511336159566     11.609704          0.005041771014289123    
  7.9483711943893125   0.022369606      9.8515625         0.0030843461399005347   10.1398535         0.005194324001108191     9.392272           0.004198338172976348    
  7.444990183139546    0.026032036      14.732029         0.0028930587221507043   15.968925          0.004591981104525251     13.63122           0.0033511390796798685   
  8.15854167678367     0.1379612        17.087347         0.0031869770150060265   19.225523          0.04256583465599126      15.744163          0.0043463994041151146   
  7.284318379289529    0.019256461      11.822466         0.0028646543722761863   12.310161          0.0032397471404326623    11.174502          0.0030887660947485295   
  7.4466370369517705   0.09406903       17.220085         0.003347183599316389    19.133448          0.034268240712860665     15.93491           0.005364799969953387    
  7.390580670371623    0.12539253       17.484613         0.0030938301849340556   19.310995          0.058597907023781676     16.184212          0.009846081797931608    
  7.622049546859551    0.014963847      12.519773         0.0031601541974245447   13.333003          0.006612913039527094     11.633076          0.004743180583630473    
  7.754253502491794    0.19791687       18.089643         0.0032615099730638696   20.067326          0.11225771037226544      16.740437          0.0077663636714402256   
  7.097516531348718    0.09032628       17.257784         0.003006754766321123    19.148548          0.02705797579074131      15.968283          0.00406375670781893     
  7.287873038911874    0.066088505      16.346361         0.002944943077699714    18.020565          0.020748469780811483     15.089913          0.003653147395643356    
  7.384702800891043    0.056211427      16.383282         0.0029137577805292544   18.0824            0.014186416869522076     15.130301          0.0037709445430334386   
  7.347398824127069    0.17316595       18.008188         0.003401489765928747    20.096142          0.05645958126032686      16.651821          0.009162928881063076    
  7.801898022336686    0.020192904      8.777531          0.0028093829422177756   8.980596           0.0028284969782005048    8.422091           0.0028311077085216916   
  7.38953573788731     0.015949212      9.597126          0.0028178108907114877   9.863168           0.0029589665194827823    9.166551           0.002873640191410397    
  7.323080413458586    0.04266217       15.64664          0.002979826198710698    17.161125          0.008633059034111192     14.443658          0.004036371741622777    
  7.345629821126317    0.061053313      16.53809          0.002991494012103184    18.229343          0.015464596728529135     15.288203          0.004322604413656011    
  7.375073715479337    0.050020155      16.022692         0.003521097070628689    17.730389          0.013505225846358711     14.765992          0.00684747571389479     
  6.951973073080217    0.0705504        16.772198         0.003119972859673732    18.564417          0.017837885609170955     15.493199          0.004902019293036294    
  7.557450189996425    0.018598074      11.206782         0.00297643862877948     11.619855          0.004464106089154233     10.620248          0.0038297866473709216   
  7.296589514363688    0.07587438       16.362728         0.003386928898480688    17.999723          0.016447727269081537     15.101884          0.0069154861407859      
  7.185120293680008    0.023313658      14.184004         0.0029802702739756743   15.221865          0.005211667981021431     13.170077          0.003940374477433494    
  7.419674106187213    0.03233742       15.199719         0.002920786518120299    16.626724          0.0073353489196226335    14.028138          0.0033423805014900494   
  7.491104925912312    0.090542376      16.923477         0.002941439440414317    18.72343           0.021980556776967582     15.652442          0.0040044457224752295   
  7.215799510913274    0.030754028      14.509014         0.0028894303778947725   15.859336          0.005036397210501068     13.360371          0.003229339240760093    
  7.504791433754841    0.01609771       12.307622         0.003228977247896184    12.902467          0.006840345518297019     11.57429           0.004926173644092403    
  7.137253476855223    0.062629685      16.604872         0.0031491088628391103   18.351088          0.015436561915330682     15.345707          0.0051634250671034635   
  7.557019272421872    0.0676869        16.790188         0.0029716359231657147   18.674965          0.024811964438624445     15.482706          0.00422793541507961     
  7.99974767206144     0.1016618        17.19504          0.0029752674607276776   18.759777          0.03906444842426396      15.964606          0.006388150235855916    
  7.206185200664611    0.08295757       17.068302         0.0031225366412461083   18.920773          0.023168218034171188     15.782391          0.005061629415639675    
  7.532695664265256    0.018618654      9.733864          0.0028234396916110432   10.003591          0.0028651485060516486    9.30285            0.0028394770075811752   
  7.149206756696743    0.051077396      15.726802         0.0030239244527675503   17.271751          0.00822196423831685      14.511881          0.0038500307217845067   
  7.863438944484613    0.023044933      13.937496         0.0028784629208107523   14.963255          0.003974940518301573     12.927443          0.0031751516905334978   
  7.913275856614338    0.35627446       18.870975         0.0038749138735859733   20.949076          0.15427609278091703      17.450012          0.016652444972167828    
  8.083688638029253    0.0893519        16.639168         0.003195030342957825    18.279505          0.033274977809577826     15.375237          0.005099140032848302    
  7.640420083089255    0.15525347       17.904497         0.0031159619023108064   19.982246          0.049289714607133855     16.527723          0.005976912842264984    
  7.2252593550689355   0.18083002       18.379122         0.0034449833445399157   20.521152          0.13219136831710585      17.002039          0.010956312221075973    
  7.228278661249061    0.08161502       17.20123          0.0030285440475567157   18.974302          0.022366703106143585     15.937686          0.005207983298365263    
  7.257017840659242    0.026235495      14.622399         0.0028531236180821006   15.831817          0.004075263607616432     13.535269          0.003042114010278297    
  7.941030580559142    0.01414083       11.690367         0.0030112081585155093   12.185722          0.004602333635578698     11.034441          0.004244377790358749    
  7.141996199690461    0.28229284       18.60938          0.003356751519828952    21.168388          0.14952793158287433      17.116999          0.01117425569558772     
  7.3591452377643      0.101247855      17.552294         0.003048131434141342    19.531612          0.03209950220416706      16.224325          0.004868144610855048    
  7.520908413838251    0.058240574      16.288523         0.0030660207365878164   17.97776           0.01584853663569823      15.031416          0.004566570485701669    
  7.463877991507574    0.042945378      15.841362         0.002900612747898085    17.418045          0.009247393482479804     14.621999          0.0033394131742146786   
  7.213120892669938    0.045523535      15.830249         0.0028738138031680635   17.609398          0.007429399614715157     14.563474          0.0032068746961734797   
  7.492629956560324    0.12504229       17.51643          0.0036636771993585034   19.50931           0.06216754474162684      16.198092          0.005544010033609182    
  7.41348516289367     0.025197025      14.31126          0.003331949095173816    15.404963          0.008503127314619358     13.273613          0.005123338090166258    
  6.66285797161025     0.028085016      14.832637         0.002879061294022845    16.016743          0.004984598191078391     13.748334          0.003296449471474647    
  8.012548161643274    0.09163586       17.154518         0.002963043337892983    18.962158          0.030760937098136563     15.870787          0.004506720947400988    
  6.921899154979081    0.09305618       16.76218          0.0032530497738720385   18.480066          0.020635074337143944     15.497606          0.005353384645662461    
  7.293487191777333    0.0153987305     12.724305         0.0031286017347201592   13.393359          0.00594120652030083      11.939822          0.004257107923859255    
  7.99036369694287     0.07986953       16.504719         0.0030552955591704894   18.252691          0.0127385984393173       15.242684          0.004181107265635403    
  7.771396574481468    0.08912477       17.04558          0.002943479781125256    18.836628          0.02493768541891201      15.762746          0.004597816475202974    
  7.531107380234092    0.050791312      15.859415         0.002955694008341675    17.421396          0.008311709488084759     14.645842          0.0036133270185075045   
  7.449216493422733    0.016391812      11.673621         0.0029456215757292284   12.242834          0.004223149361813415     10.948159          0.003554479478193508    
  7.425312317573574    0.03291782       15.189425         0.002876905405325815    16.559381          0.005137016305495382     14.0364685         0.003121723949311177    
  7.290477116287213    0.21904294       18.356155         0.0034159973475209786   20.617382          0.12805206247227555      16.99236           0.010064431321373564    
  7.639202700746432    0.1408627        17.923689         0.0031402991662936924   19.979448          0.06064417180089936      16.593544          0.0068216259871726435   
  7.09486561955451     0.023244549      8.786226          0.002812850982277025    8.964191           0.00282826269136158      8.465299           0.0028411313184754064   
  7.4162821627048805   0.04182554       15.772704         0.0028947210302723695   17.341928          0.009438968217400789     14.551169          0.003567122374971221    
  7.614693926012522    0.10529369       17.171795         0.002943445098343978    19.142275          0.03786611229293333      15.865156          0.003857319123934954    
  7.637128618750358    0.014081778      11.985237         0.0028883092203102704   12.519923          0.003866067899416838     11.301289          0.0032622777699942785   
  7.317767257828139    0.093787715      17.240038         0.003382062234376161    19.187365          0.04243160498785049      15.938464          0.004750331835453589    
  7.718484158889624    0.16527109       18.04057          0.0035865371403048605   20.051762          0.09905771384571732      16.67526           0.005475817023422892    
  7.744726504099485    0.122820474      17.5306           0.003119141897641965    19.49168           0.0658841283704857       16.182955          0.006848235533415778    
